DDmod,noise,Runs,Dps/Run,lambda,AICc,BIC,CV,False Pos,False Neg,N_init,status
spline,10,5,5,1,60.63332388,60.63332388,11.30599318,0,4,10,converge
spline,10,5,10,0.05,160.6761304,175.4213183,12.07697063,9,0,10,converge
spline,10,5,10,0.1,,,,6,0,10,converge
spline,10,5,10,0.2,99.12649125,102.6952181,6.668690022,0,2,10,converge
spline,10,5,10,0.3,99.12649125,102.6952181,6.668690022,0,2,10,converge
spline,10,5,10,0.4,99.12649125,102.6952181,6.668690022,0,2,10,converge
spline,10,5,10,0.5,99.12649125,102.6952181,6.668690022,0,2,10,converge
spline,10,5,10,0.6,99.12649125,102.6952181,6.668690022,0,2,10,converge
spline,10,5,10,0.7,244.7847346,246.6134243,128.2559692,0,3,10,converge
spline,10,5,10,0.8,244.7847346,246.6134243,128.2559692,0,3,10,converge
spline,10,5,10,0.9,117.3589587,117.3589587,10.45603343,0,4,10,converge
spline,10,5,10,1,117.3589587,117.3589587,10.45603343,0,4,10,converge
spline,10,10,3,0.05,,,,4,2,10,converge
spline,10,10,3,0.1,73.09798627,74.35632651,10.64585879,0,3,10,converge
spline,10,10,3,0.2,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.3,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.4,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.5,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.6,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.7,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.8,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,0.9,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,3,1,65.53028547,65.53028547,8.884807974,0,4,10,converge
spline,10,10,5,0.05,125.2536175,135.9711118,8.77352809,4,1,10,converge
spline,10,10,5,0.1,,,,1,1,10,converge
spline,10,10,5,0.2,101.6764752,105.2452021,7.017612929,0,2,10,converge
spline,10,10,5,0.3,101.6764752,105.2452021,7.017612929,0,2,10,converge
spline,10,10,5,0.4,101.6764752,105.2452021,7.017612929,0,2,10,converge
spline,10,10,5,0.5,101.6764752,105.2452021,7.017612929,0,2,10,converge
spline,10,10,5,0.6,108.8869007,108.8869007,8.826318659,0,4,10,converge
spline,10,10,5,0.7,108.8869007,108.8869007,8.826318659,0,4,10,converge
spline,10,10,5,0.8,108.8869007,108.8869007,8.826318659,0,4,10,converge
spline,10,10,5,0.9,108.8869007,108.8869007,8.826318659,0,4,10,converge
spline,10,10,5,1,108.8869007,108.8869007,8.826318659,0,4,10,converge
spline,10,10,10,0.05,232.9474728,260.6233082,7.79601464,9,1,10,converge
spline,10,10,10,0.1,,,,1,1,10,converge
spline,10,10,10,0.2,181.8446389,186.931268,5.913330896,0,2,10,converge
spline,10,10,10,0.3,181.8446389,186.931268,5.913330896,0,2,10,converge
spline,10,10,10,0.4,181.8446389,186.931268,5.913330896,0,2,10,converge
spline,10,10,10,0.5,181.8446389,186.931268,5.913330896,0,2,10,converge
spline,10,10,10,0.6,181.8446389,186.931268,5.913330896,0,2,10,converge
spline,10,10,10,0.7,435.0598722,437.6242261,75.9587598,0,3,10,converge
spline,10,10,10,0.8,435.0598722,437.6242261,75.9587598,0,3,10,converge
spline,10,10,10,0.9,209.2999416,209.2999416,8.109201589,0,4,10,converge
spline,10,10,10,1,209.2999416,209.2999416,8.109201589,0,4,10,converge
